Contract;Date and time;kWh;Consumption code;Average temperature (°C);Temperature code
0312316267;2019-01-25 22:00:00;0.53;R;-10;R
0312316267;2019-01-25 21:00:00;0.35;R;-10;R
0312316267;2019-01-25 20:00:00;1.10;R;-9;R
0312316267;2019-01-25 19:00:00;2.23;R;-8;R
0312316267;2019-01-25 18:00:00;1.94;R;-7;R
0312316267;2019-01-25 17:00:00;0.86;R;-6;R
0312316267;2019-01-25 16:00:00;0.99;R;-4;R
0312316267;2019-01-25 15:00:00;1.94;R;-3;R
0312316267;2019-01-25 14:00:00;1.49;R;-3;R
0312316267;2019-01-25 13:00:00;0.46;R;-2;R
0312316267;2019-01-25 12:00:00;0.36;R;-3;R
0312316267;2019-01-25 11:00:00;0.48;R;-5;R
0312316267;2019-01-25 10:00:00;0.89;R;-7;R
0312316267;2019-01-25 09:00:00;0.48;R;-8;R
0312316267;2019-01-25 08:00:00;0.91;R;-9;R
0312316267;2019-01-25 07:00:00;0.50;R;-9;R
0312316267;2019-01-25 06:00:00;1.55;R;-10;R
0312316267;2019-01-25 05:00:00;1.72;R;-9;R
0312316267;2019-01-25 04:00:00;1.04;R;-9;R
0312316267;2019-01-25 03:00:00;1.06;R;-9;R
0312316267;2019-01-25 02:00:00;1.11;R;-9;R
0312316267;2019-01-25 01:00:00;1.07;R;-8;R
0312316267;2019-01-25 00:00:00;1.11;R;-7;R
0312316267;2019-01-24 23:00:00;0.66;R;-6;R
0312316267;2019-01-24 22:00:00;0.27;R;-5;R
0312316267;2019-01-24 21:00:00;1.09;R;-4;R
0312316267;2019-01-24 20:00:00;1.01;R;-3;R
0312316267;2019-01-24 19:00:00;1.52;R;-1;R
0312316267;2019-01-24 18:00:00;1.34;R;0;R
0312316267;2019-01-24 17:00:00;1.30;R;1;R
0312316267;2019-01-24 16:00:00;1.56;R;1;R
0312316267;2019-01-24 15:00:00;0.29;R;1;R
0312316267;2019-01-24 14:00:00;0.26;R;1;R
0312316267;2019-01-24 13:00:00;1.04;R;1;R
0312316267;2019-01-24 12:00:00;0.56;R;1;R
0312316267;2019-01-24 11:00:00;0.45;R;1;R
0312316267;2019-01-24 10:00:00;0.49;R;1;R
0312316267;2019-01-24 09:00:00;0.48;R;1;R
0312316267;2019-01-24 08:00:00;1.40;R;1;R
0312316267;2019-01-24 07:00:00;0.43;R;1;R
0312316267;2019-01-24 06:00:00;0.22;R;3;R
0312316267;2019-01-24 05:00:00;0.23;R;1;R
0312316267;2019-01-24 04:00:00;0.35;R;1;R
0312316267;2019-01-24 03:00:00;0.27;R;2;R
0312316267;2019-01-24 02:00:00;0.73;R;2;R
0312316267;2019-01-24 01:00:00;0.30;R;1;R
0312316267;2019-01-24 00:00:00;0.06;R;0;R
0312316267;2019-01-23 23:00:00;0.16;R;-1;R
0312316267;2019-01-23 22:00:00;1.35;R;-1;R
0312316267;2019-01-23 21:00:00;3.69;R;1;R
0312316267;2019-01-23 20:00:00;3.27;R;0;R
0312316267;2019-01-23 19:00:00;0.69;R;0;R
0312316267;2019-01-23 18:00:00;1.10;R;-1;R
0312316267;2019-01-23 17:00:00;1.86;R;-5;R
0312316267;2019-01-23 16:00:00;1.49;R;-7;R
0312316267;2019-01-23 15:00:00;1.50;R;-8;R
0312316267;2019-01-23 14:00:00;1.41;R;-9;R
0312316267;2019-01-23 13:00:00;1.50;R;-8;R
0312316267;2019-01-23 12:00:00;1.92;R;-9;R
0312316267;2019-01-23 11:00:00;1.52;R;-10;R
0312316267;2019-01-23 10:00:00;1.89;R;-11;R
0312316267;2019-01-23 09:00:00;4.26;R;-11;R
0312316267;2019-01-23 08:00:00;2.22;R;-12;R
0312316267;2019-01-23 07:00:00;1.82;R;-13;R
0312316267;2019-01-23 06:00:00;2.03;R;-13;R
0312316267;2019-01-23 05:00:00;1.35;R;-13;R
0312316267;2019-01-23 04:00:00;0.14;R;-13;R
0312316267;2019-01-23 03:00:00;0.13;R;-12;R
0312316267;2019-01-23 02:00:00;0.06;R;-8;R
0312316267;2019-01-23 01:00:00;0.11;R;-9;R
0312316267;2019-01-23 00:00:00;0.39;R;-10;R
0312316267;2019-01-22 23:00:00;0.23;R;-11;R
0312316267;2019-01-22 22:00:00;0.09;R;-12;R
0312316267;2019-01-22 21:00:00;0.30;R;-12;R
0312316267;2019-01-22 20:00:00;3.64;R;-13;R
0312316267;2019-01-22 19:00:00;3.72;R;-14;R
0312316267;2019-01-22 18:00:00;1.87;R;-15;R
0312316267;2019-01-22 17:00:00;1.66;R;-15;R
0312316267;2019-01-22 16:00:00;1.50;R;-15;R
0312316267;2019-01-22 15:00:00;1.49;R;-16;R
0312316267;2019-01-22 14:00:00;1.58;R;-16;R
0312316267;2019-01-22 13:00:00;1.47;R;-16;R
0312316267;2019-01-22 12:00:00;1.53;R;-16;R
0312316267;2019-01-22 11:00:00;1.86;R;-17;R
0312316267;2019-01-22 10:00:00;1.80;R;-19;R
0312316267;2019-01-22 09:00:00;2.55;R;-20;R
0312316267;2019-01-22 08:00:00;2.82;R;-21;R
0312316267;2019-01-22 07:00:00;2.72;R;-22;R
0312316267;2019-01-22 06:00:00;0.70;R;-23;R
0312316267;2019-01-22 05:00:00;0.66;R;-23;R
0312316267;2019-01-22 04:00:00;0.29;R;-23;R
0312316267;2019-01-22 03:00:00;0.06;R;-22;R
0312316267;2019-01-22 02:00:00;0.27;R;-21;R
0312316267;2019-01-22 01:00:00;0.45;R;-21;R
0312316267;2019-01-22 00:00:00;0.09;R;-20;R
0312316267;2019-01-21 23:00:00;1.84;R;-20;R
0312316267;2019-01-21 22:00:00;3.95;R;-19;R
0312316267;2019-01-21 21:00:00;3.25;R;-18;R
0312316267;2019-01-21 20:00:00;1.28;R;-18;R
0312316267;2019-01-21 19:00:00;2.17;R;-17;R
0312316267;2019-01-21 18:00:00;2.42;R;-17;R
0312316267;2019-01-21 17:00:00;2.21;R;-17;R
0312316267;2019-01-21 16:00:00;1.86;R;-17;R
0312316267;2019-01-21 15:00:00;1.63;R;-17;R
0312316267;2019-01-21 14:00:00;1.96;R;-17;R
0312316267;2019-01-21 13:00:00;1.67;R;-18;R
0312316267;2019-01-21 12:00:00;1.61;R;-19;R
0312316267;2019-01-21 11:00:00;2.90;R;-20;R
0312316267;2019-01-21 10:00:00;2.01;R;-20;R
0312316267;2019-01-21 09:00:00;2.28;R;-21;R
0312316267;2019-01-21 08:00:00;2.91;R;-21;R
0312316267;2019-01-21 07:00:00;1.88;R;-21;R
0312316267;2019-01-21 06:00:00;1.13;R;-21;R
0312316267;2019-01-21 05:00:00;1.04;R;-21;R
0312316267;2019-01-21 04:00:00;1.06;R;-21;R
0312316267;2019-01-21 03:00:00;1.06;R;-21;R
0312316267;2019-01-21 02:00:00;1.61;R;-21;R
0312316267;2019-01-21 01:00:00;1.04;R;-20;R
0312316267;2019-01-21 00:00:00;1.06;R;-19;R
0312316267;2019-01-20 23:00:00;1.07;R;-19;R
0312316267;2019-01-20 22:00:00;1.18;R;-18;R
0312316267;2019-01-20 21:00:00;1.61;R;-18;R
0312316267;2019-01-20 20:00:00;2.22;R;-18;R
0312316267;2019-01-20 19:00:00;3.67;R;-17;R
0312316267;2019-01-20 18:00:00;1.96;R;-17;R
0312316267;2019-01-20 17:00:00;2.70;R;-17;R
0312316267;2019-01-20 16:00:00;1.99;R;-16;R
0312316267;2019-01-20 15:00:00;2.74;R;-16;R
0312316267;2019-01-20 14:00:00;3.18;R;-17;R
0312316267;2019-01-20 13:00:00;2.88;R;-18;R
0312316267;2019-01-20 12:00:00;4.52;R;-18;R
0312316267;2019-01-20 11:00:00;4.20;R;-18;R
0312316267;2019-01-20 10:00:00;6.05;R;-18;R
0312316267;2019-01-20 09:00:00;2.34;R;-18;R
0312316267;2019-01-20 08:00:00;2.50;R;-18;R
0312316267;2019-01-20 07:00:00;1.01;R;-18;R
0312316267;2019-01-20 06:00:00;1.05;R;-18;R
0312316267;2019-01-20 05:00:00;1.08;R;-18;R
0312316267;2019-01-20 04:00:00;1.59;R;-19;R
0312316267;2019-01-20 03:00:00;1.11;R;-19;R
0312316267;2019-01-20 02:00:00;1.15;R;-20;R
0312316267;2019-01-20 01:00:00;1.02;R;-21;R
0312316267;2019-01-20 00:00:00;1.07;R;-21;R
0312316267;2019-01-19 23:00:00;1.02;R;-21;R
0312316267;2019-01-19 22:00:00;1.04;R;-21;R
0312316267;2019-01-19 21:00:00;0.79;R;-21;R
0312316267;2019-01-19 20:00:00;0.44;R;-22;R
0312316267;2019-01-19 19:00:00;0.42;R;-22;R
0312316267;2019-01-19 18:00:00;2.81;R;-22;R
0312316267;2019-01-19 17:00:00;3.54;R;-22;R
0312316267;2019-01-19 16:00:00;2.94;R;-23;R
0312316267;2019-01-19 15:00:00;5.05;R;-22;R
0312316267;2019-01-19 14:00:00;4.72;R;-22;R
0312316267;2019-01-19 13:00:00;4.50;R;-23;R
0312316267;2019-01-19 12:00:00;3.01;R;-23;R
0312316267;2019-01-19 11:00:00;4.02;R;-23;R
0312316267;2019-01-19 10:00:00;2.52;R;-23;R
0312316267;2019-01-19 09:00:00;1.09;R;-22;R
0312316267;2019-01-19 08:00:00;1.87;R;-22;R
0312316267;2019-01-19 07:00:00;1.14;R;-22;R
0312316267;2019-01-19 06:00:00;1.57;R;-22;R
0312316267;2019-01-19 05:00:00;1.97;R;-21;R
0312316267;2019-01-19 04:00:00;1.92;R;-20;R
0312316267;2019-01-19 03:00:00;1.99;R;-19;R
0312316267;2019-01-19 02:00:00;2.00;R;-17;R
0312316267;2019-01-19 01:00:00;1.27;R;-16;R
0312316267;2019-01-19 00:00:00;1.07;R;-15;R
0312316267;2019-01-18 23:00:00;0.42;R;-14;R
0312316267;2019-01-18 22:00:00;0.52;R;-12;R
0312316267;2019-01-18 21:00:00;0.60;R;-11;R
0312316267;2019-01-18 20:00:00;2.63;R;-10;R
0312316267;2019-01-18 19:00:00;1.26;R;-10;R
0312316267;2019-01-18 18:00:00;0.60;R;-10;R
0312316267;2019-01-18 17:00:00;1.14;R;-10;R
0312316267;2019-01-18 16:00:00;0.65;R;-11;R
0312316267;2019-01-18 15:00:00;0.52;R;-10;R
0312316267;2019-01-18 14:00:00;1.41;R;-10;R
0312316267;2019-01-18 13:00:00;1.33;R;-11;R
0312316267;2019-01-18 12:00:00;1.38;R;-11;R
0312316267;2019-01-18 11:00:00;1.75;R;-12;R
0312316267;2019-01-18 10:00:00;1.33;R;-13;R
0312316267;2019-01-18 09:00:00;0.63;R;-14;R
0312316267;2019-01-18 08:00:00;3.41;R;-15;R
0312316267;2019-01-18 07:00:00;2.64;R;-15;R
0312316267;2019-01-18 06:00:00;0.34;R;-16;R
0312316267;2019-01-18 05:00:00;0.74;R;-16;R
0312316267;2019-01-18 04:00:00;1.66;R;-16;R
0312316267;2019-01-18 03:00:00;1.71;R;-15;R
0312316267;2019-01-18 02:00:00;1.36;R;-16;R
0312316267;2019-01-18 01:00:00;0.90;R;-16;R
0312316267;2019-01-18 00:00:00;0.43;R;-15;R
0312316267;2019-01-17 23:00:00;0.48;R;-14;R
0312316267;2019-01-17 22:00:00;1.10;R;-14;R
0312316267;2019-01-17 21:00:00;1.14;R;-13;R
0312316267;2019-01-17 20:00:00;1.30;R;-13;R
0312316267;2019-01-17 19:00:00;1.42;R;-15;R
0312316267;2019-01-17 18:00:00;2.04;R;-15;R
0312316267;2019-01-17 17:00:00;1.40;R;-15;R
0312316267;2019-01-17 16:00:00;0.66;R;-15;R
0312316267;2019-01-17 15:00:00;0.95;R;-15;R
0312316267;2019-01-17 14:00:00;0.64;R;-15;R
0312316267;2019-01-17 13:00:00;0.76;R;-15;R
0312316267;2019-01-17 12:00:00;0.81;R;-15;R
0312316267;2019-01-17 11:00:00;1.34;R;-16;R
0312316267;2019-01-17 10:00:00;1.93;R;-17;R
0312316267;2019-01-17 09:00:00;2.59;R;-18;R
0312316267;2019-01-17 08:00:00;1.99;R;-19;R
0312316267;2019-01-17 07:00:00;1.16;R;-20;R
0312316267;2019-01-17 06:00:00;0.63;R;-20;R
0312316267;2019-01-17 05:00:00;0.42;R;-20;R
0312316267;2019-01-17 04:00:00;0.84;R;-20;R
0312316267;2019-01-17 03:00:00;0.43;R;-19;R
0312316267;2019-01-17 02:00:00;0.39;R;-18;R
0312316267;2019-01-17 01:00:00;0.42;R;-18;R
0312316267;2019-01-17 00:00:00;0.42;R;-18;R
0312316267;2019-01-16 23:00:00;0.42;R;-17;R
0312316267;2019-01-16 22:00:00;0.81;R;-16;R
0312316267;2019-01-16 21:00:00;1.39;R;-15;R
0312316267;2019-01-16 20:00:00;0.53;R;-14;R
0312316267;2019-01-16 19:00:00;1.17;R;-14;R
0312316267;2019-01-16 18:00:00;1.28;R;-12;R
0312316267;2019-01-16 17:00:00;2.39;R;-11;R
0312316267;2019-01-16 16:00:00;2.40;R;-10;R
0312316267;2019-01-16 15:00:00;1.10;R;-7;R
0312316267;2019-01-16 14:00:00;0.88;R;-3;R
0312316267;2019-01-16 13:00:00;1.17;R;-2;R
0312316267;2019-01-16 12:00:00;2.48;R;1;R
0312316267;2019-01-16 11:00:00;0.66;R;1;R
0312316267;2019-01-16 10:00:00;1.30;R;0;R
0312316267;2019-01-16 09:00:00;1.50;R;-1;R
0312316267;2019-01-16 08:00:00;3.96;R;-1;R
0312316267;2019-01-16 07:00:00;2.43;R;-2;R
0312316267;2019-01-16 06:00:00;0.41;R;-1;R
0312316267;2019-01-16 05:00:00;0.50;R;-1;R
0312316267;2019-01-16 04:00:00;0.40;R;-1;R
0312316267;2019-01-16 03:00:00;0.48;R;-1;R
0312316267;2019-01-16 02:00:00;0.42;R;-1;R
0312316267;2019-01-16 01:00:00;0.50;R;0;R
0312316267;2019-01-16 00:00:00;0.88;R;-1;R
0312316267;2019-01-15 23:00:00;0.30;R;-1;R
0312316267;2019-01-15 22:00:00;0.40;R;-2;R
0312316267;2019-01-15 21:00:00;0.50;R;-3;R
0312316267;2019-01-15 20:00:00;0.54;R;-3;R
0312316267;2019-01-15 19:00:00;1.53;R;-4;R
0312316267;2019-01-15 18:00:00;2.30;R;-4;R
0312316267;2019-01-15 17:00:00;2.61;R;-4;R
0312316267;2019-01-15 16:00:00;1.61;R;-4;R
0312316267;2019-01-15 15:00:00;2.22;R;-4;R
0312316267;2019-01-15 14:00:00;1.88;R;-4;R
0312316267;2019-01-15 13:00:00;3.56;R;-4;R
0312316267;2019-01-15 12:00:00;4.77;R;-5;R
0312316267;2019-01-15 11:00:00;3.62;R;-5;R
0312316267;2019-01-15 10:00:00;0.86;R;-5;R
0312316267;2019-01-15 09:00:00;0.97;R;-6;R
0312316267;2019-01-15 08:00:00;1.41;R;-6;R
0312316267;2019-01-15 07:00:00;0.64;R;-7;R
0312316267;2019-01-15 06:00:00;0.48;R;-7;R
0312316267;2019-01-15 05:00:00;0.44;R;-7;R
0312316267;2019-01-15 04:00:00;0.92;R;-7;R
0312316267;2019-01-15 03:00:00;0.66;R;-7;R
0312316267;2019-01-15 02:00:00;0.45;R;-7;R
0312316267;2019-01-15 01:00:00;0.48;R;-8;R
0312316267;2019-01-15 00:00:00;0.47;R;-8;R
0312316267;2019-01-14 23:00:00;0.52;R;-8;R
0312316267;2019-01-14 22:00:00;0.52;R;-9;R
0312316267;2019-01-14 21:00:00;0.53;R;-9;R
0312316267;2019-01-14 20:00:00;1.02;R;-10;R
0312316267;2019-01-14 19:00:00;2.48;R;-11;R
0312316267;2019-01-14 18:00:00;1.01;R;-10;R
0312316267;2019-01-14 17:00:00;1.13;R;-10;R
0312316267;2019-01-14 16:00:00;1.33;R;-10;R
0312316267;2019-01-14 15:00:00;1.38;R;-9;R
0312316267;2019-01-14 14:00:00;1.35;R;-10;R
0312316267;2019-01-14 13:00:00;0.73;R;-9;R
0312316267;2019-01-14 12:00:00;1.39;R;-10;R
0312316267;2019-01-14 11:00:00;1.15;R;-10;R
0312316267;2019-01-14 10:00:00;1.76;R;-11;R
0312316267;2019-01-14 09:00:00;1.54;R;-13;R
0312316267;2019-01-14 08:00:00;4.66;R;-15;R
0312316267;2019-01-14 07:00:00;2.87;R;-16;R
0312316267;2019-01-14 06:00:00;0.94;R;-16;R
0312316267;2019-01-14 05:00:00;0.90;R;-18;R
0312316267;2019-01-14 04:00:00;0.91;R;-17;R
0312316267;2019-01-14 03:00:00;0.90;R;-16;R
0312316267;2019-01-14 02:00:00;0.95;R;-17;R
0312316267;2019-01-14 01:00:00;0.93;R;-16;R
0312316267;2019-01-14 00:00:00;0.94;R;-14;R
0312316267;2019-01-13 23:00:00;1.41;R;-15;R
0312316267;2019-01-13 22:00:00;1.22;R;-14;R
0312316267;2019-01-13 21:00:00;1.25;R;-13;R
0312316267;2019-01-13 20:00:00;1.62;R;-13;R
0312316267;2019-01-13 19:00:00;1.27;R;-14;R
0312316267;2019-01-13 18:00:00;1.28;R;-13;R
0312316267;2019-01-13 17:00:00;1.20;R;-12;R
0312316267;2019-01-13 16:00:00;1.54;R;-12;R
0312316267;2019-01-13 15:00:00;0.68;R;-11;R
0312316267;2019-01-13 14:00:00;0.77;R;-11;R
0312316267;2019-01-13 13:00:00;0.71;R;-11;R
0312316267;2019-01-13 12:00:00;2.69;R;-11;R
0312316267;2019-01-13 11:00:00;1.26;R;-12;R
0312316267;2019-01-13 10:00:00;2.64;R;-13;R
0312316267;2019-01-13 09:00:00;2.12;R;-14;R
0312316267;2019-01-13 08:00:00;1.81;R;-15;R
0312316267;2019-01-13 07:00:00;0.51;R;-16;R
0312316267;2019-01-13 06:00:00;0.46;R;-16;R
0312316267;2019-01-13 05:00:00;0.50;R;-16;R
0312316267;2019-01-13 04:00:00;0.46;R;-17;R
0312316267;2019-01-13 03:00:00;0.52;R;-19;R
0312316267;2019-01-13 02:00:00;0.47;R;-19;R
0312316267;2019-01-13 01:00:00;1.06;R;-19;R
0312316267;2019-01-13 00:00:00;0.52;R;-18;R
0312316267;2019-01-12 23:00:00;1.08;R;-17;R
0312316267;2019-01-12 22:00:00;1.09;R;-18;R
0312316267;2019-01-12 21:00:00;1.04;R;-16;R
0312316267;2019-01-12 20:00:00;0.99;R;-16;R
0312316267;2019-01-12 19:00:00;2.15;R;-15;R
0312316267;2019-01-12 18:00:00;2.69;R;-15;R
0312316267;2019-01-12 17:00:00;1.91;R;-15;R
0312316267;2019-01-12 16:00:00;1.71;R;-14;R
0312316267;2019-01-12 15:00:00;1.24;R;-14;R
0312316267;2019-01-12 14:00:00;2.92;R;-14;R
0312316267;2019-01-12 13:00:00;1.89;R;-14;R
0312316267;2019-01-12 12:00:00;2.72;R;-15;R
0312316267;2019-01-12 11:00:00;3.17;R;-15;R
0312316267;2019-01-12 10:00:00;3.61;R;-16;R
0312316267;2019-01-12 09:00:00;2.44;R;-16;R
0312316267;2019-01-12 08:00:00;1.09;R;-17;R
0312316267;2019-01-12 07:00:00;1.58;R;-18;R
0312316267;2019-01-12 06:00:00;1.10;R;-19;R
0312316267;2019-01-12 05:00:00;1.07;R;-19;R
0312316267;2019-01-12 04:00:00;1.06;R;-19;R
0312316267;2019-01-12 03:00:00;1.10;R;-18;R
0312316267;2019-01-12 02:00:00;1.04;R;-17;R
0312316267;2019-01-12 01:00:00;1.09;R;-18;R
0312316267;2019-01-12 00:00:00;0.76;R;-17;R
0312316267;2019-01-11 23:00:00;1.15;R;-16;R
0312316267;2019-01-11 22:00:00;0.91;R;-16;R
0312316267;2019-01-11 21:00:00;1.46;R;-16;R
0312316267;2019-01-11 20:00:00;0.46;R;-15;R
0312316267;2019-01-11 19:00:00;1.48;R;-15;R
0312316267;2019-01-11 18:00:00;2.47;R;-16;R
0312316267;2019-01-11 17:00:00;1.86;R;-16;R
0312316267;2019-01-11 16:00:00;1.81;R;-16;R
0312316267;2019-01-11 15:00:00;1.56;R;-14;R
0312316267;2019-01-11 14:00:00;1.79;R;-13;R
0312316267;2019-01-11 13:00:00;1.74;R;-14;R
0312316267;2019-01-11 12:00:00;1.04;R;-16;R
0312316267;2019-01-11 11:00:00;0.52;R;-17;R
0312316267;2019-01-11 10:00:00;3.25;R;-18;R
0312316267;2019-01-11 09:00:00;4.60;R;-18;R
0312316267;2019-01-11 08:00:00;2.43;R;-18;R
0312316267;2019-01-11 07:00:00;1.37;R;-18;R
0312316267;2019-01-11 06:00:00;1.12;R;-16;R
0312316267;2019-01-11 05:00:00;1.03;R;-15;R
0312316267;2019-01-11 04:00:00;1.10;R;-15;R
0312316267;2019-01-11 03:00:00;1.07;R;-14;R
0312316267;2019-01-11 02:00:00;1.75;R;-13;R
0312316267;2019-01-11 01:00:00;1.11;R;-13;R
0312316267;2019-01-11 00:00:00;0.93;R;-13;R
0312316267;2019-01-10 23:00:00;0.56;R;-13;R
0312316267;2019-01-10 22:00:00;0.54;R;-12;R
0312316267;2019-01-10 21:00:00;0.47;R;-12;R
0312316267;2019-01-10 20:00:00;0.46;R;-11;R
0312316267;2019-01-10 19:00:00;1.94;R;-11;R
0312316267;2019-01-10 18:00:00;1.71;R;-10;R
0312316267;2019-01-10 17:00:00;1.54;R;-9;R
0312316267;2019-01-10 16:00:00;1.21;R;-9;R
0312316267;2019-01-10 15:00:00;1.10;R;-8;R
0312316267;2019-01-10 14:00:00;0.63;R;-8;R
0312316267;2019-01-10 13:00:00;0.56;R;-7;R
0312316267;2019-01-10 12:00:00;0.47;R;-7;R
0312316267;2019-01-10 11:00:00;0.89;R;-6;R
0312316267;2019-01-10 10:00:00;0.48;R;-5;R
0312316267;2019-01-10 09:00:00;0.55;R;-5;R
0312316267;2019-01-10 08:00:00;3.50;R;-4;R
0312316267;2019-01-10 07:00:00;2.01;R;-3;R
0312316267;2019-01-10 06:00:00;0.11;R;-3;R
0312316267;2019-01-10 05:00:00;0.14;R;-3;R
0312316267;2019-01-10 04:00:00;0.60;R;-3;R
0312316267;2019-01-10 03:00:00;0.17;R;-3;R
0312316267;2019-01-10 02:00:00;0.08;R;-3;R
0312316267;2019-01-10 01:00:00;0.17;R;-3;R
0312316267;2019-01-10 00:00:00;0.07;R;-3;R
0312316267;2019-01-09 23:00:00;0.17;R;-2;R
0312316267;2019-01-09 22:00:00;0.08;R;-2;R
0312316267;2019-01-09 21:00:00;0.37;R;-1;R
0312316267;2019-01-09 20:00:00;1.14;R;-1;R
0312316267;2019-01-09 19:00:00;1.76;R;0;R
0312316267;2019-01-09 18:00:00;1.44;R;0;R
0312316267;2019-01-09 17:00:00;1.83;R;1;R
0312316267;2019-01-09 16:00:00;1.47;R;1;R
0312316267;2019-01-09 15:00:00;0.30;R;1;R
0312316267;2019-01-09 14:00:00;0.92;R;1;R
0312316267;2019-01-09 13:00:00;0.58;R;1;R
0312316267;2019-01-09 12:00:00;1.09;R;1;R
0312316267;2019-01-09 11:00:00;1.25;R;1;R
0312316267;2019-01-09 10:00:00;1.25;R;1;R
0312316267;2019-01-09 09:00:00;0.76;R;0;R
0312316267;2019-01-09 08:00:00;1.00;R;0;R
0312316267;2019-01-09 07:00:00;1.36;R;-1;R
0312316267;2019-01-09 06:00:00;1.50;R;-1;R
0312316267;2019-01-09 05:00:00;0.40;R;-2;R
0312316267;2019-01-09 04:00:00;0.28;R;-2;R
0312316267;2019-01-09 03:00:00;0.09;R;-2;R
0312316267;2019-01-09 02:00:00;0.71;R;-2;R
0312316267;2019-01-09 01:00:00;1.02;R;-3;R
0312316267;2019-01-09 00:00:00;1.07;R;-3;R
0312316267;2019-01-08 23:00:00;0.84;R;-2;R
0312316267;2019-01-08 22:00:00;0.91;R;-2;R
0312316267;2019-01-08 21:00:00;1.41;R;-2;R
0312316267;2019-01-08 20:00:00;0.25;R;-1;R
0312316267;2019-01-08 19:00:00;0.40;R;0;R
0312316267;2019-01-08 18:00:00;0.52;R;1;R
0312316267;2019-01-08 17:00:00;0.94;R;1;R
0312316267;2019-01-08 16:00:00;1.07;R;0;R
0312316267;2019-01-08 15:00:00;1.32;R;1;R
0312316267;2019-01-08 14:00:00;0.63;R;1;R
0312316267;2019-01-08 13:00:00;0.79;R;0;R
0312316267;2019-01-08 12:00:00;3.41;R;0;R
0312316267;2019-01-08 11:00:00;4.02;R;0;R
0312316267;2019-01-08 10:00:00;1.77;R;-1;R
0312316267;2019-01-08 09:00:00;1.46;R;-1;R
0312316267;2019-01-08 08:00:00;4.07;R;-1;R
0312316267;2019-01-08 07:00:00;2.31;R;-2;R
0312316267;2019-01-08 06:00:00;0.50;R;-3;R
0312316267;2019-01-08 05:00:00;1.05;R;-3;R
0312316267;2019-01-08 04:00:00;0.51;R;-4;R
0312316267;2019-01-08 03:00:00;1.25;R;-4;R
0312316267;2019-01-08 02:00:00;1.31;R;-5;R
0312316267;2019-01-08 01:00:00;1.39;R;-9;R
0312316267;2019-01-08 00:00:00;0.81;R;-8;R
0312316267;2019-01-07 23:00:00;0.42;R;-10;R
0312316267;2019-01-07 22:00:00;0.46;R;-11;R
0312316267;2019-01-07 21:00:00;0.72;R;-11;R
0312316267;2019-01-07 20:00:00;2.69;R;-11;R
0312316267;2019-01-07 19:00:00;0.00;R;-11;R
0312316267;2019-01-07 18:00:00;0.00;R;-12;R
0312316267;2019-01-07 17:00:00;0.00;R;-12;R
0312316267;2019-01-07 16:00:00;0.00;R;-12;R
0312316267;2019-01-07 15:00:00;0.00;R;-12;R
0312316267;2019-01-07 14:00:00;1.43;R;-11;R
0312316267;2019-01-07 13:00:00;0.88;R;-11;R
0312316267;2019-01-07 12:00:00;2.04;R;-11;R
0312316267;2019-01-07 11:00:00;0.35;R;-12;R
0312316267;2019-01-07 10:00:00;0.36;R;-12;R
0312316267;2019-01-07 09:00:00;1.07;R;-13;R
0312316267;2019-01-07 08:00:00;2.56;R;-15;R
0312316267;2019-01-07 07:00:00;1.45;R;-15;R
0312316267;2019-01-07 06:00:00;1.73;R;-16;R
0312316267;2019-01-07 05:00:00;1.07;R;-16;R
0312316267;2019-01-07 04:00:00;1.09;R;-15;R
0312316267;2019-01-07 03:00:00;1.03;R;-14;R
0312316267;2019-01-07 02:00:00;1.07;R;-14;R
0312316267;2019-01-07 01:00:00;1.09;R;-13;R
0312316267;2019-01-07 00:00:00;0.98;R;-13;R
0312316267;2019-01-06 23:00:00;0.28;R;-12;R
0312316267;2019-01-06 22:00:00;0.79;R;-11;R
0312316267;2019-01-06 21:00:00;0.44;R;-10;R
0312316267;2019-01-06 20:00:00;0.50;R;-10;R
0312316267;2019-01-06 19:00:00;0.66;R;-9;R
0312316267;2019-01-06 18:00:00;0.36;R;-9;R
0312316267;2019-01-06 17:00:00;0.96;R;-8;R
0312316267;2019-01-06 16:00:00;0.72;R;-7;R
0312316267;2019-01-06 15:00:00;0.84;R;-5;R
0312316267;2019-01-06 14:00:00;1.72;R;-4;R
0312316267;2019-01-06 13:00:00;3.87;R;-3;R
0312316267;2019-01-06 12:00:00;3.64;R;-3;R
0312316267;2019-01-06 11:00:00;1.64;R;-3;R
0312316267;2019-01-06 10:00:00;1.64;R;-2;R
0312316267;2019-01-06 09:00:00;0.06;R;-2;R
0312316267;2019-01-06 08:00:00;0.09;R;0;R
0312316267;2019-01-06 07:00:00;0.09;R;0;R
0312316267;2019-01-06 06:00:00;0.09;R;0;R
0312316267;2019-01-06 05:00:00;0.14;R;1;R
0312316267;2019-01-06 04:00:00;0.17;R;1;R
0312316267;2019-01-06 03:00:00;0.71;R;1;R
0312316267;2019-01-06 02:00:00;0.09;R;1;R
0312316267;2019-01-06 01:00:00;0.08;R;1;R
0312316267;2019-01-06 00:00:00;0.09;R;1;R
0312316267;2019-01-05 23:00:00;0.17;R;1;R
0312316267;2019-01-05 22:00:00;0.34;R;2;R
0312316267;2019-01-05 21:00:00;0.40;R;2;R
0312316267;2019-01-05 20:00:00;0.76;R;1;R
